Learning rate is 0.01

Optimizer is Adadelta
98 0.1034 121.840139
99 0.085286 123.14763
100 0.083056 124.436979
101 0.10345 125.68119
102 0.08754 126.925303
103 0.099628 128.168398
104 0.108615 129.414899
105 0.112342 130.659855
106 0.11415 131.903346
107 0.120437 133.14543
108 0.116665 134.385484
109 0.077073 135.627878
110 0.053449 136.867945
111 0.042365 138.203334
112 0.088514 139.459483
113 0.037918 140.702186
114 0.029868 141.943941
115 0.029064 143.184994
116 0.036917 144.426147
117 0.086673 145.667003
118 0.048652 146.948941
119 0.093459 148.194308
120 0.035776 149.436589
121 0.031097 150.692853
122 0.026067 151.946799
123 0.067856 153.307201
124 0.018821 154.561526
125 0.033256 155.816724
126 0.004878 157.069925
127 0.046155 158.322646
128 0.036373 159.576698
129 0.023922 160.832392
130 0.022842 162.089338
131 0.017102 163.341715
132 0.032487 164.59623
133 0.009361 165.848814
134 0.054556 167.102734
135 0.010651 168.470208
136 0.014315 169.726208
137 0.012966 170.988083
138 0.010903 172.249659
139 0.00936 173.508286
140 0.059035 174.798142
141 0.051236 176.05039
142 0.060692 177.301711
143 0.007823 178.553402
144 0.005148 179.805946
145 0.005728 181.05618
146 0.004364 182.309338
147 0.002339 183.679899
148 0.029608 184.93312
149 0.034348 186.183084
150 0.030753 187.435632
151 0.00345 188.686198
152 0.020237 189.939962
153 0.016788 191.191191
154 0.008859 192.444061
155 0.000675 193.695135
156 0.004659 194.948201
157 0.001369 196.199692
158 0.000886 197.453742
159 0.011057 198.953918
160 0.007399 200.20899
161 0.011638 201.459631
162 0.010021 202.713022
163 0.062112 203.964283
164 0.056831 205.215247
165 0.021929 206.466142
166 0.017571 207.717891
167 0.02028 208.969581
168 0.019267 210.226564
169 0.000635 211.477202
170 0.000698 212.729559
171 0.00741 214.108637
172 0.008156 215.362211
173 0.001746 216.61619
174 0.000961 217.872736
175 0.00098 219.125587
176 0.001229 220.381115
177 0.001124 221.638259
178 0.00113 222.89532
179 0.001471 224.148015
180 0.002145 225.403084
181 0.002136 226.655175
182 0.002518 227.908764
183 0.001875 229.294651
184 0.026082 230.581852
185 0.025895 231.83545
186 0.018969 233.088386
187 0.016853 234.341271
188 0.016751 235.592619
189 0.019388 236.845648
190 0.013847 238.098198
191 0.01229 239.349208
192 0.001551 240.602581
193 0.000381 241.856082
194 0.000413 243.250652
195 0.000354 244.503992
196 0.000248 245.76159
197 0.000205 247.017456
198 0.005127 248.272799
199 0.01002 249.525081
200 0.010537 250.782259
201 0.013296 252.038501
202 0.012337 253.295038
203 0.000327 254.546705
204 0.000258 255.798157
205 0.000282 257.054867
206 0.000152 258.44518
207 0.000202 259.698834
208 3.7e-05 260.949759
209 0.000441 262.200495
210 0.000506 263.450779
211 0.000337 264.703735
212 0.000295 265.956183
213 0.00019 267.209013
214 0.000363 268.46068
215 0.000469 269.858803
216 0.000121 271.1192
217 0.000133 272.371625
218 8.8e-05 273.763691
219 0.000122 275.016576
220 0.000161 276.274661
221 2.4e-05 277.526777
222 4.7e-05 278.780782
223 6.4e-05 280.035504
224 8.8e-05 281.288293
225 9.5e-05 282.544192
226 8.5e-05 283.796845
227 0.000271 285.04868
228 2.5e-05 286.304717
229 0.000107 287.55854
230 5.6e-05 288.964114
231 3.1e-05 290.220686
232 2.9e-05 291.475602
233 3.4e-05 292.731707
234 3e-05 293.983232
235 0.000383 295.236108
236 0.000269 296.487538
237 0.000451 297.740068
238 0.00012 298.990107
239 0.000151 300.241255

Optimizer is Adamax
Epoch & Fidelity & Runtime 
1 0.214537 1.518604
2 0.282765 2.866512
3 0.348617 4.167959
4 0.402625 5.462365
5 0.440546 6.754375
6 0.471901 8.192887
7 0.516133 9.48979
8 0.533931 10.786777
9 0.546077 12.096111
10 0.562721 13.401579
11 0.561131 14.72099
12 0.584179 16.041988
13 0.596159 17.352366
14 0.613859 18.668194
15 0.625919 19.988372
16 0.640508 21.313766
17 0.642853 22.630242
18 0.656494 24.088542
19 0.672857 25.404377
20 0.683368 26.728612
21 0.700817 28.042726
22 0.707597 29.355109
23 0.699901 30.664635
24 0.70778 31.977873
25 0.700321 33.290575
26 0.731119 34.601562
27 0.714349 35.912632
28 0.736974 37.215045
29 0.759563 38.653876
30 0.736517 39.943135
31 0.772247 41.242719
32 0.749417 42.545382
33 0.760976 43.839954
34 0.764576 45.143531
35 0.771057 46.454473
36 0.774395 47.776515
37 0.774321 49.069229
38 0.789982 50.376305
39 0.749273 51.694072
40 0.742807 53.15572
41 0.75644 54.465165
42 0.760708 55.768395
43 0.77335 57.090033
44 0.75144 58.412497
45 0.749647 59.729758
46 0.725794 61.053107
47 0.666011 62.374261
48 0.679418 63.6964
49 0.689719 65.014289
50 0.661 66.335415
51 0.685279 67.656551
52 0.710176 69.125452
53 0.591065 70.445949
54 0.658265 71.765215
55 0.651278 73.088413
56 0.636761 74.409298
57 0.652967 75.730921
58 0.673706 77.050431
59 0.626222 78.372131
60 0.698507 79.69323
61 0.665773 81.012651
62 0.642265 82.333552
63 0.637244 83.84632
64 0.616604 85.170427
65 0.624453 86.495153
66 0.608062 87.819232
67 0.579553 89.145199
68 0.580696 90.468038
69 0.611549 91.792636
70 0.590708 93.11556
71 0.581024 94.43338
72 0.632507 95.756681
73 0.616601 97.078992
74 0.627605 98.54885
75 0.615718 99.871822
76 0.538432 101.190633
77 0.511963 102.513562
78 0.564057 103.832962
79 0.531208 105.156738
80 0.568623 106.480117
81 0.577775 107.801093
82 0.566579 109.122687
83 0.568564 110.443271
84 0.53066 111.764043
85 0.578525 113.236552
86 0.604913 114.559528
87 0.559488 115.882732
88 0.628917 117.203437
89 0.560236 118.526255
90 0.476857 119.847354
91 0.539661 121.169589
92 0.537748 122.490542
93 0.532663 123.812628
94 0.538524 125.135852
95 0.498892 126.45839
96 0.52355 127.850175
97 0.518028 129.254977
98 0.542441 130.576604
99 0.510155 131.898064
100 0.534489 133.218286
101 0.555405 134.540167
102 0.558031 135.860967
103 0.536377 137.184413
104 0.569805 138.506788
105 0.522724 139.828517
106 0.526643 141.148859
107 0.524485 142.47053
108 0.525877 143.943958
109 0.536049 145.265525
110 0.539129 146.589561
111 0.530063 147.91481
112 0.500425 149.236678
113 0.461952 150.56022
114 0.499572 151.884156
115 0.506541 153.206214
116 0.516101 154.528592
117 0.474189 155.852534
118 0.464667 157.175735
119 0.451415 158.80226
120 0.417679 160.125297
121 0.417979 161.446417
122 0.435913 162.768184
123 0.472825 164.100137
124 0.454986 165.433588
125 0.47187 166.769417
126 0.46075 168.104443
127 0.470558 169.43699
128 0.474545 170.770218
129 0.469987 172.100866
130 0.444683 173.616666
131 0.409606 174.948224
132 0.429771 176.281898
133 0.438152 177.615284
134 0.400618 178.947752
135 0.407507 180.283059
136 0.38972 181.623401
137 0.405681 182.967443
138 0.366668 184.301652
139 0.421066 185.634148
140 0.421045 186.968143
141 0.433761 188.452632
142 0.444879 189.78727
143 0.427927 191.125012
144 0.388587 192.459768
145 0.369101 193.793685
146 0.38172 195.125143
147 0.358819 196.459104
148 0.359082 197.79214
149 0.356058 199.126936
150 0.380412 200.462628
151 0.355802 201.794902
152 0.325009 203.291203
153 0.320359 204.627177
154 0.334183 205.960174
155 0.308698 207.295191
156 0.326129 208.626871
157 0.321068 209.960639
158 0.34175 211.295961
159 0.322314 212.628289
160 0.310357 213.964934
161 0.295094 215.301294
162 0.306998 216.634823
163 0.337285 218.127312
164 0.319658 219.457581
165 0.326881 220.789486
166 0.344972 222.122892
167 0.344901 223.620357
168 0.317231 224.957839
169 0.322331 226.291763
170 0.334074 227.626275
171 0.335802 228.963097
172 0.353565 230.297203
173 0.37605 231.632523
174 0.37589 233.137927
175 0.350474 234.468111
176 0.366109 235.802169
177 0.338365 237.13857
178 0.332607 238.470697
179 0.325118 239.8036
180 0.323708 241.136948
181 0.322571 242.467147
182 0.328541 243.799708
183 0.293759 245.132551
184 0.306658 246.466671
185 0.329042 247.974745
186 0.332867 249.307176
187 0.319228 250.640708
188 0.313719 251.974274
189 0.287154 253.313172
190 0.281812 254.645522
191 0.308276 255.984424
192 0.309527 257.31561
193 0.316431 258.643838
194 0.288341 259.974556
195 0.285071 261.306152
196 0.319398 262.673285
197 0.314089 264.18723
198 0.285018 265.521372
199 0.304411 266.853162
200 0.316721 268.188159
201 0.304912 269.523572
202 0.306062 270.856826
203 0.281933 272.19079
204 0.318228 273.523121
205 0.300373 274.855138
206 0.291477 276.186773
207 0.31987 277.520639
208 0.319977 279.048213
209 0.326526 280.389927
210 0.322419 281.729764
211 0.318254 283.063026
212 0.310817 284.397127
213 0.287383 285.730918
214 0.278324 287.065506
215 0.304342 288.397694
216 0.283579 289.733243
217 0.287537 291.068693
218 0.278385 292.405038
219 0.291103 293.922863
220 0.27536 295.258837
221 0.257773 296.593709
222 0.235036 297.925176
223 0.234031 299.258118
224 0.21868 300.589656

Optimizer is SGD
Epoch & Fidelity & Runtime 
1 0.126506 1.371047
2 0.168253 2.669255
3 0.195916 3.829692
4 0.225428 4.97568
5 0.25483 6.125161
6 0.280196 7.268985
7 0.301584 8.411622
8 0.324352 9.559218
9 0.34137 10.700128
10 0.360918 11.850983
11 0.374812 13.176789
12 0.391715 14.329325
13 0.407652 15.483581
14 0.421161 16.644016
15 0.434647 17.791877
16 0.448391 18.934094
17 0.459976 20.095538
18 0.47577 21.251757
19 0.48566 22.410126
20 0.495586 23.570268
21 0.505752 24.734324
22 0.512189 25.904564
23 0.521092 27.069249
24 0.527917 28.433051
25 0.533512 29.60294
26 0.538911 30.77795
27 0.541522 31.955856
28 0.547163 33.123666
29 0.550019 34.29541
30 0.552792 35.476989
31 0.554062 36.6354
32 0.557945 37.810135
33 0.558185 38.977768
34 0.563012 40.143954
35 0.563729 41.310728
36 0.565038 42.475578
37 0.56679 43.813107
38 0.568348 44.967006
39 0.568076 46.14508
40 0.57113 47.321419
41 0.57119 48.485918
42 0.576018 49.847076
43 0.577613 51.025507
44 0.57782 52.201617
45 0.580969 53.377766
46 0.58188 54.551785
47 0.582211 55.728704
48 0.584678 56.906086
49 0.583458 58.260772
50 0.58718 59.432109
51 0.589325 60.608786
52 0.592097 61.786486
53 0.592667 62.960192
54 0.594862 64.137733
55 0.596481 65.31442
56 0.59807 66.491857
57 0.60027 67.671119
58 0.602112 68.847471
59 0.60208 70.02371
60 0.607738 71.200123
61 0.607193 72.374776
62 0.611739 73.734693
63 0.612617 74.913594
64 0.613826 76.085514
65 0.613768 77.261298
66 0.619725 78.435175
67 0.623326 79.610136
68 0.625085 80.783032
69 0.627609 81.959031
70 0.626219 83.13477
71 0.633765 84.309744
72 0.640384 85.484565
73 0.639972 86.659394
74 0.641111 88.020073
75 0.646876 89.199765
76 0.649337 90.375756
77 0.651573 91.552582
78 0.655009 92.726737
79 0.656915 93.900586
80 0.656139 95.073712
81 0.661731 96.250246
82 0.665382 97.426832
83 0.666746 98.604118
84 0.663719 99.780214
85 0.671275 100.958368
86 0.6731 102.133766
87 0.669852 103.495296
88 0.675639 104.669763
89 0.679106 105.840532
90 0.681823 107.049783
91 0.682273 108.226361
92 0.684276 109.407898
93 0.686794 110.589585
94 0.686702 111.769833
95 0.689663 112.950128
96 0.688703 114.131831
97 0.692449 115.310747
98 0.695699 116.488018
99 0.696045 117.809873
100 0.696845 119.022116
101 0.697844 120.198159
102 0.698519 121.372409
103 0.698447 122.547564
104 0.703116 123.722052
105 0.700261 124.895871
106 0.69932 126.071547
107 0.708141 127.24832
108 0.707217 128.428372
109 0.706135 129.606963
110 0.707683 130.785033
111 0.708647 131.963479
112 0.714163 133.323033
113 0.711492 134.500608
114 0.716679 135.677704
115 0.714378 136.864158
116 0.715555 138.054608
117 0.719626 139.243768
118 0.718361 140.426933
119 0.720741 141.613209
120 0.715709 142.799004
121 0.722251 143.984344
122 0.724866 145.168788
123 0.723218 146.351811
124 0.726629 147.713468
125 0.727177 148.903396
126 0.724933 150.088688
127 0.72865 151.273591
128 0.728718 152.455786
129 0.721074 153.640603
130 0.72786 154.825625
131 0.731545 156.008305
132 0.732046 157.192917
133 0.732762 158.379422
134 0.735727 159.561949
135 0.733844 160.749835
136 0.734647 161.941031
137 0.736077 163.320937
138 0.733825 164.506449
139 0.737098 165.68841
140 0.738671 166.871992
141 0.740884 168.057897
142 0.741692 169.242925
143 0.744458 170.426631
144 0.74564 171.608603
145 0.74482 172.791888
146 0.747071 173.974995
147 0.746795 175.161331
148 0.749695 176.347205
149 0.749867 177.726398
150 0.751342 178.915624
151 0.752893 180.102782
152 0.749539 181.290486
153 0.750329 182.49645
154 0.7558 183.68245
155 0.755475 184.872439
156 0.756927 186.061114
157 0.75769 187.287043
158 0.755269 188.472988
159 0.759903 189.661037
160 0.759657 190.847386
161 0.757295 192.034617
162 0.760683 193.414723
163 0.760937 194.60076
164 0.764414 195.787903
165 0.760721 196.973961
166 0.762755 198.163042
167 0.76699 199.350956
168 0.765978 200.541456
169 0.764431 201.728362
170 0.766931 202.913442
171 0.767783 204.101086
172 0.768878 205.28888
173 0.766295 206.476702
174 0.770767 207.853157
175 0.765314 209.043753
176 0.770704 210.23099
177 0.774411 211.415865
178 0.774327 212.602368
179 0.772623 213.789527
180 0.772406 215.17644
181 0.776807 216.364668
182 0.775351 217.553151
183 0.779672 218.742782
184 0.77627 219.932391
185 0.779052 221.117582
186 0.779571 222.305218
187 0.782919 223.697898
188 0.781845 224.884532
189 0.786244 226.07007
190 0.785264 227.258703
191 0.786171 228.444846
192 0.784113 229.632413
193 0.788201 230.8195
194 0.784881 232.007402
195 0.785165 233.192891
196 0.784705 234.380028
197 0.785879 235.569642
198 0.783018 236.756874
199 0.790478 238.138462
200 0.789102 239.326941
201 0.788068 240.514283
202 0.791089 241.700923
203 0.792713 242.888399
204 0.793364 244.073653
205 0.792723 245.260893
206 0.791402 246.442851
207 0.793687 247.626991
208 0.792664 248.808195
209 0.795147 249.990762
210 0.795951 251.171882
211 0.794612 252.354827
212 0.794998 253.740039
213 0.794286 254.923862
214 0.797308 256.113739
215 0.797705 257.306033
216 0.797376 258.491623
217 0.799656 259.678275
218 0.802041 260.864818
219 0.802047 262.054664
220 0.799703 263.237849
221 0.805508 264.421088
222 0.80481 265.602598
223 0.807693 266.820406
224 0.807803 268.206256
225 0.804581 269.390206
226 0.806922 270.57337
227 0.808813 271.754868
228 0.806637 272.936767
229 0.809813 274.12224
230 0.809825 275.30624
231 0.810178 276.488916
232 0.808195 277.674438
233 0.809466 278.857358
234 0.810761 280.040789
235 0.809431 281.223808
236 0.808459 282.407428
237 0.808499 283.801026
238 0.809546 284.98685
239 0.80798 286.172632
240 0.810957 287.357388
241 0.811458 288.542014
242 0.813139 289.734988
243 0.814951 290.924304
244 0.8159 292.110115
245 0.814897 293.298685
246 0.815018 294.483976
247 0.81304 295.670861
248 0.812439 296.855713
249 0.813319 298.252919
250 0.813125 299.439198
251 0.811617 300.62416

Optimizer is SGD $\gamma$ = 0.9
Epoch & Fidelity & Runtime 
1 0.338737 1.544652
2 0.440021 2.944421
3 0.517864 4.141285
4 0.541399 5.299313
5 0.557603 6.462678
6 0.555018 7.627195
7 0.632062 8.792761
8 0.649658 9.957081
9 0.642223 11.127615
10 0.700517 12.29509
11 0.706825 13.462669
12 0.719357 14.633368
13 0.711418 15.810261
14 0.750472 17.205961
15 0.722565 18.376658
16 0.765227 19.562483
17 0.759123 20.74177
18 0.763386 21.90808
19 0.783407 23.079241
20 0.778841 24.255106
21 0.767781 25.426363
22 0.802901 26.611501
23 0.751879 27.788164
24 0.797029 29.004964
25 0.809294 30.189596
26 0.795623 31.499431
27 0.779434 32.790152
28 0.801612 33.986984
29 0.772135 35.181938
30 0.765825 36.368023
31 0.799588 37.563284
32 0.788073 38.752274
33 0.800476 39.938253
34 0.833414 41.134565
35 0.839638 42.330273
36 0.831459 43.514697
37 0.851167 44.700084
38 0.802624 45.893545
39 0.783541 47.307881
40 0.842935 48.502469
41 0.826483 49.697891
42 0.80235 50.891968
43 0.846322 52.083522
44 0.799331 53.266236
45 0.81885 54.458882
46 0.782023 55.651235
47 0.832386 56.844979
48 0.834511 58.038868
49 0.839728 59.233119
50 0.814026 60.426687
51 0.845078 61.840761
52 0.839528 63.034265
53 0.829647 64.228219
54 0.827696 65.421488
55 0.864679 66.614095
56 0.817039 67.805977
57 0.853205 69.00141
58 0.792403 70.194525
59 0.830839 71.387612
60 0.783148 72.582824
61 0.81357 73.776889
62 0.837951 74.969809
63 0.855323 76.163193
64 0.868544 77.573687
65 0.815404 78.765821
66 0.859695 79.9545
67 0.760597 81.143954
68 0.840832 82.337447
69 0.852442 83.53006
70 0.862291 84.721284
71 0.807268 85.911649
72 0.834658 87.104784
73 0.858241 88.298697
74 0.850956 89.491619
75 0.79892 90.682044
76 0.827916 92.089203
77 0.799531 93.280711
78 0.850169 94.472891
79 0.795254 95.665731
80 0.779613 96.857204
81 0.843523 98.045346
82 0.857102 99.235473
83 0.849408 100.427799
84 0.821897 101.615474
85 0.860304 102.807122
86 0.808551 103.995632
87 0.88772 105.184249
88 0.891842 106.483581
89 0.842436 107.78238
90 0.879249 109.012643
91 0.835199 110.206995
92 0.885116 111.398256
93 0.855948 112.594048
94 0.855525 113.786755
95 0.806355 114.979717
96 0.851759 116.17206
97 0.8075 117.363834
98 0.829598 118.554887
99 0.836419 119.743552
100 0.854537 120.933764
101 0.855813 122.341009
102 0.854337 123.531919
103 0.864818 124.725443
104 0.849046 125.916923
105 0.860702 127.109689
106 0.838702 128.30169
107 0.841868 129.492411
108 0.840437 130.686013
109 0.871511 131.880317
110 0.847744 133.073708
111 0.851846 134.266962
112 0.80086 135.461713
113 0.84138 136.870183
114 0.810455 138.06204
115 0.807655 139.476408
116 0.885845 140.666325
117 0.864022 141.863752
118 0.862862 143.058331
119 0.807175 144.250737
120 0.796804 145.441308
121 0.84615 146.631223
122 0.837373 147.8246
123 0.834964 149.016953
124 0.828786 150.208443
125 0.839394 151.544648
126 0.858825 152.809462
127 0.866778 154.002705
128 0.875793 155.19362
129 0.851416 156.390666
130 0.854162 157.590108
131 0.846776 158.786654
132 0.804095 159.984797
133 0.812938 161.187221
134 0.848594 162.385423
135 0.820844 163.584244
136 0.810733 164.783034
137 0.836396 165.984242
138 0.793281 167.403155
139 0.803862 168.602759
140 0.848796 169.800961
141 0.87324 171.001742
142 0.8647 172.199238
143 0.88499 173.398723
144 0.877636 174.60254
145 0.877341 175.825807
146 0.854688 177.029305
147 0.820826 178.251645
148 0.874227 179.458886
149 0.837354 180.677176
150 0.879068 182.097258
151 0.859438 183.301844
152 0.801273 184.503057
153 0.796367 185.706846
154 0.809832 186.910088
155 0.833947 188.110932
156 0.895213 189.311806
157 0.836067 190.546203
158 0.836429 191.748461
159 0.870147 192.950414
160 0.847799 194.153296
161 0.791023 195.356754
162 0.81758 196.775548
163 0.778717 197.977679
164 0.762194 199.180374
165 0.810439 200.382323
166 0.864893 201.58284
167 0.892417 202.786237
168 0.884919 204.20671
169 0.850374 205.411675
170 0.885055 206.613859
171 0.87064 207.817457
172 0.860258 209.024239
173 0.86676 210.229441
174 0.841706 211.642586
175 0.790211 212.843608
176 0.788758 214.048792
177 0.758717 215.249593
178 0.84698 216.449807
179 0.832374 217.650777
180 0.820791 218.853927
181 0.825069 220.057211
182 0.85734 221.259999
183 0.869184 222.459965
184 0.810982 223.663632
185 0.830326 224.862062
186 0.782017 226.065739
187 0.788223 227.49539
188 0.779643 228.697713
189 0.799242 229.897249
190 0.80233 231.099949
191 0.836128 232.30088
192 0.794179 233.502869
193 0.807354 234.703259
194 0.841709 235.906321
195 0.861003 237.106603
196 0.880103 238.308367
197 0.861464 239.509971
198 0.869718 240.709167
199 0.813834 242.134025
200 0.833053 243.333429
