Learning rate is 0.001

Optimizer is Adadelta
110 0.088889 136.301786
111 0.088947 137.535461
112 0.089006 138.765176
113 0.089064 139.996455
114 0.089125 141.229535
115 0.089184 142.459799
116 0.089242 143.698167
117 0.089301 144.934773
118 0.089361 146.169459
119 0.089418 147.404441
120 0.089475 148.707013
121 0.089534 149.941947
122 0.089591 151.176566
123 0.08965 152.412066
124 0.089706 153.646106
125 0.089762 154.88303
126 0.089819 156.120347
127 0.089877 157.356664
128 0.089935 158.594738
129 0.089992 159.830762
130 0.090051 161.067056
131 0.090108 162.304152
132 0.090165 163.613866
133 0.090224 164.850117
134 0.090281 166.086035
135 0.09034 167.324092
136 0.090398 168.561552
137 0.090457 169.797095
138 0.090515 171.031602
139 0.090571 172.265456
140 0.090629 173.504176
141 0.090689 174.741965
142 0.090746 175.977327
143 0.090805 177.218573
144 0.090864 178.5411
145 0.090921 179.782645
146 0.090979 181.022233
147 0.091037 182.266249
148 0.091093 183.503536
149 0.091153 184.742084
150 0.091213 185.980985
151 0.091271 187.224054
152 0.091328 188.46276
153 0.091387 189.697097
154 0.091446 190.936152
155 0.091507 192.176759
156 0.091567 193.502479
157 0.091626 194.744001
158 0.091686 195.982603
159 0.091748 197.22743
160 0.091809 198.470886
161 0.09187 199.714172
162 0.09193 200.973784
163 0.091991 202.217291
164 0.092053 203.458206
165 0.092114 204.700191
166 0.092175 205.941213
167 0.092238 207.178409
168 0.092301 208.512041
169 0.092362 209.752981
170 0.092423 210.993263
171 0.092487 212.232949
172 0.092548 213.472328
173 0.09261 214.710721
174 0.092673 215.948845
175 0.092735 217.18923
176 0.092799 218.426887
177 0.092862 219.667588
178 0.092927 220.906189
179 0.09299 222.14658
180 0.093054 223.480355
181 0.093118 224.721833
182 0.093181 225.966544
183 0.093246 227.205636
184 0.09331 228.443746
185 0.093375 229.683059
186 0.093441 230.922641
187 0.093506 232.160952
188 0.093571 233.399687
189 0.093638 234.637325
190 0.093704 235.878292
191 0.093771 237.117596
192 0.093837 238.470826
193 0.093904 239.729005
194 0.093973 240.96947
195 0.09404 242.211465
196 0.094106 243.458813
197 0.094175 244.704956
198 0.094244 245.942606
199 0.094311 247.184237
200 0.094379 248.42144
201 0.094449 249.659195
202 0.094519 250.898785
203 0.094589 252.136078
204 0.094659 253.477088
205 0.094729 254.713622
206 0.0948 255.95336
207 0.094871 257.192895
208 0.094942 258.430148
209 0.095014 259.668201
210 0.095086 260.908661
211 0.095159 262.14716
212 0.095231 263.384477
213 0.095304 264.628457
214 0.095378 265.867577
215 0.095452 267.115633
216 0.095526 268.45937
217 0.095599 269.697148
218 0.095673 270.936218
219 0.095748 272.176662
220 0.095822 273.418815
221 0.095896 274.658093
222 0.095973 275.897386
223 0.096048 277.134595
224 0.096124 278.373172
225 0.0962 279.612066
226 0.096276 280.85224
227 0.096352 282.090974
228 0.096428 283.460005
229 0.096506 284.7006
230 0.096583 285.94153
231 0.096662 287.17861
232 0.096742 288.420088
233 0.096819 289.655468
234 0.096899 290.897053
235 0.096978 292.135572
236 0.097058 293.374378
237 0.097138 294.612251
238 0.097219 295.852113
239 0.097299 297.090149
240 0.097381 298.440959
241 0.09746 299.680192
242 0.097541 300.920869

Optimizer is Adam
Epoch & Fidelity & Runtime 
1 0.113023 1.206324
2 0.16572 2.382203
3 0.199549 3.557349
4 0.219481 4.848372
5 0.238311 6.021781
6 0.260839 7.201567
7 0.28182 8.376343
8 0.304595 9.556153
9 0.327035 10.748056
10 0.344292 11.927734
11 0.366492 13.119432
12 0.382016 14.302827
13 0.394679 15.593629
14 0.4055 16.798681
15 0.417673 18.008491
16 0.426687 19.206104
17 0.438223 20.49779
18 0.446976 21.676745
19 0.458195 22.853487
20 0.4664 24.029669
21 0.478314 25.206831
22 0.490303 26.385351
23 0.501687 27.564891
24 0.509706 28.748372
25 0.520104 29.929204
26 0.527201 31.108415
27 0.537691 32.283642
28 0.544276 33.458746
29 0.555291 34.753265
30 0.564838 35.929107
31 0.56653 37.101872
32 0.575459 38.276127
33 0.57529 39.449153
34 0.588362 40.623927
35 0.592688 41.798458
36 0.600686 42.977373
37 0.607629 44.152128
38 0.609937 45.371064
39 0.613649 46.577158
40 0.622776 47.783454
41 0.628045 48.991013
42 0.631801 50.315991
43 0.634 51.522106
44 0.642672 52.733251
45 0.64813 53.943024
46 0.646281 55.148319
47 0.651819 56.353537
48 0.640211 57.679338
49 0.659284 58.885843
50 0.656277 60.095228
51 0.669701 61.304978
52 0.656088 62.510477
53 0.662197 63.717837
54 0.653083 65.009079
55 0.662564 66.185011
56 0.668988 67.362784
57 0.680567 68.558176
58 0.671794 69.762609
59 0.678785 70.967815
60 0.68745 72.172014
61 0.684948 73.374605
62 0.682336 74.580892
63 0.693684 75.785867
64 0.698998 76.991634
65 0.695435 78.198114
66 0.699563 79.495794
67 0.707604 80.724723
68 0.708695 81.932191
69 0.703292 83.136847
70 0.70742 84.343102
71 0.72192 85.551341
72 0.706613 86.752208
73 0.716954 87.955419
74 0.718045 89.157501
75 0.713759 90.358315
76 0.705335 91.56001
77 0.725093 92.760029
78 0.720699 93.963585
79 0.728994 95.281167
80 0.728742 96.485881
81 0.712515 97.692807
82 0.713488 98.900961
83 0.710964 100.107177
84 0.725026 101.318277
85 0.691236 102.523813
86 0.681925 103.730663
87 0.671502 104.936571
88 0.671597 106.140488
89 0.658095 107.344364
90 0.646399 108.546145
91 0.693934 109.866639
92 0.67019 111.071352
93 0.691323 112.274537
94 0.666544 113.478443
95 0.709204 114.68269
96 0.707946 115.885598
97 0.66129 117.089494
98 0.664037 118.300127
99 0.712998 119.505795
100 0.698589 120.710379
101 0.665765 121.916288
102 0.663697 123.122418
103 0.653567 124.354401
104 0.660577 125.67822
105 0.62575 126.889391
106 0.680504 128.099602
107 0.697068 129.3055
108 0.701546 130.511099
109 0.657031 131.717513
110 0.671692 132.92533
111 0.670171 134.13067
112 0.672932 135.337325
113 0.634105 136.551041
114 0.668844 137.759012
115 0.68803 138.966944
116 0.706557 140.284441
117 0.702695 141.488833
118 0.668815 142.696091
119 0.667587 143.902844
120 0.704535 145.107036
121 0.655715 146.313109
122 0.700825 147.520196
123 0.688428 148.728334
124 0.669094 149.935805
125 0.665101 151.14768
126 0.65507 152.362138
127 0.631368 153.573618
128 0.655742 154.900314
129 0.663958 156.226182
130 0.603368 157.441105
131 0.618061 158.652792
132 0.560952 159.867706
133 0.600719 161.07899
134 0.651002 162.29172
135 0.631958 163.504758
136 0.598263 164.717505
137 0.626932 165.935014
138 0.643664 167.149248
139 0.696198 168.361274
140 0.718366 169.690487
141 0.715346 170.904114
142 0.666071 172.11822
143 0.673013 173.33242
144 0.63396 174.54367
145 0.623802 175.754001
146 0.620825 176.966232
147 0.589135 178.176987
148 0.640922 179.389059
149 0.613093 180.599031
150 0.618335 181.811804
151 0.642248 183.022181
152 0.645373 184.240053
153 0.569705 185.571578
154 0.528531 186.781811
155 0.535932 187.995884
156 0.533466 189.207646
157 0.520776 190.417649
158 0.520652 191.626334
159 0.533768 192.833944
160 0.548476 194.046147
161 0.536863 195.256442
162 0.503497 196.467403
163 0.508865 197.678288
164 0.497244 198.891473
165 0.538295 200.227218
166 0.578363 201.440747
167 0.537593 202.652199
168 0.499355 203.868318
169 0.534774 205.079911
170 0.552775 206.293027
171 0.550125 207.531028
172 0.562058 208.746896
173 0.554361 209.960236
174 0.472809 211.174235
175 0.462447 212.388161
176 0.477984 213.601486
177 0.544717 214.940932
178 0.560797 216.157381
179 0.528082 217.370575
180 0.53677 218.586381
181 0.546306 219.801456
182 0.544784 221.016755
183 0.502892 222.231263
184 0.498692 223.443853
185 0.518174 224.657461
186 0.499372 225.871186
187 0.494123 227.087502
188 0.477484 228.312616
189 0.467345 229.65306
190 0.538778 230.865225
191 0.532441 232.077605
192 0.483364 233.289539
193 0.450261 234.500319
194 0.452141 235.714092
195 0.485146 236.925925
196 0.495233 238.140587
197 0.523292 239.35406
198 0.47135 240.563098
199 0.503486 241.771733
200 0.4595 242.983688
201 0.432268 244.193243
202 0.40256 245.538239
203 0.444197 246.750214
204 0.444419 247.965449
205 0.46097 249.179631
206 0.423943 250.390253
207 0.426387 251.606598
208 0.429208 252.817452
209 0.452525 254.030131
210 0.425548 255.243586
211 0.429673 256.456055
212 0.400114 257.668106
213 0.402354 258.886491
214 0.386051 260.232824
215 0.364697 261.447952
216 0.346612 262.661397
217 0.326465 263.874556
218 0.32652 265.085554
219 0.368651 266.296452
220 0.362521 267.506882
221 0.394855 268.719079
222 0.397734 269.929275
223 0.382831 271.142848
224 0.361713 272.354179
225 0.335336 273.573599
226 0.34221 274.923308
227 0.379616 276.137012
228 0.367225 277.348645
229 0.433173 278.563125
230 0.406574 279.775971
231 0.384144 280.987488
232 0.378489 282.19656
233 0.368967 283.41168
234 0.331679 284.624219
235 0.359431 285.836056
236 0.386583 287.047803
237 0.343641 288.289437
238 0.331853 289.639488
239 0.343789 290.858432
240 0.366509 292.075318
241 0.365204 293.289378
242 0.336594 294.505354
243 0.348184 295.721575
244 0.329962 296.938646
245 0.333063 298.152192
246 0.318847 299.369274
247 0.301925 300.584122

Optimizer is Adamax
Epoch & Fidelity & Runtime 
1 0.093624 1.410439
2 0.100913 2.723778
3 0.113104 3.996656
4 0.130267 5.26642
5 0.147474 6.674302
6 0.162874 7.946505
7 0.17673 9.21827
8 0.1872 10.627031
9 0.197022 11.89936
10 0.205401 13.176953
11 0.213126 14.455262
12 0.220021 15.733301
13 0.225822 17.010179
14 0.231351 18.28373
15 0.237358 19.562802
16 0.242565 20.847318
17 0.247273 22.121138
18 0.253245 23.408176
19 0.258718 24.681637
20 0.264923 26.105744
21 0.271863 27.390894
22 0.278315 28.669686
23 0.285826 29.943487
24 0.292889 31.216246
25 0.300779 32.496473
26 0.307859 33.781446
27 0.316451 35.065708
28 0.32428 36.345221
29 0.331774 37.624556
30 0.339088 38.912415
31 0.344682 40.282297
32 0.352929 41.616673
33 0.359864 42.901035
34 0.365519 44.183834
35 0.370281 45.472901
36 0.376739 46.749654
37 0.382491 48.044833
38 0.388057 49.340966
39 0.392314 50.614739
40 0.396851 51.882646
41 0.401037 53.168752
42 0.405229 54.480285
43 0.410541 55.912619
44 0.414251 57.199118
45 0.418618 58.496577
46 0.421675 59.792578
47 0.425311 61.086076
48 0.429549 62.383964
49 0.433717 63.682119
50 0.437402 64.97964
51 0.440532 66.276946
52 0.444361 67.571733
53 0.448882 68.869572
54 0.452945 70.203282
55 0.457198 71.600749
56 0.45984 72.901169
57 0.464331 74.199827
58 0.468861 75.495796
59 0.472684 76.791532
60 0.476782 78.086565
61 0.480808 79.382053
62 0.484137 80.674584
63 0.488388 81.969273
64 0.491539 83.263072
65 0.495564 84.560165
66 0.497311 85.998925
67 0.501336 87.298333
68 0.504506 88.596447
69 0.507057 89.89057
70 0.510629 91.185007
71 0.512355 92.474945
72 0.515924 93.766512
73 0.518249 95.060411
74 0.522021 96.356209
75 0.525459 97.64851
76 0.527681 98.945113
77 0.529466 100.358959
78 0.532799 101.674593
79 0.53444 102.969257
80 0.535665 104.266227
81 0.539311 105.559608
82 0.54046 106.853106
83 0.543847 108.148359
84 0.545258 109.442082
85 0.547193 110.736713
86 0.549757 112.030338
87 0.551253 113.326883
88 0.552387 114.624336
89 0.553294 116.059694
90 0.555712 117.356101
91 0.557803 118.65044
92 0.558655 119.947867
93 0.561441 121.243902
94 0.562982 122.538633
95 0.563795 123.834114
96 0.566007 125.1303
97 0.567606 126.426623
98 0.568689 127.721272
99 0.569759 129.017298
100 0.570386 130.455281
101 0.572252 131.748112
102 0.572621 133.048773
103 0.574721 134.344929
104 0.575803 135.642775
105 0.578073 136.936366
106 0.579067 138.233356
107 0.580308 139.528815
108 0.582134 140.849286
109 0.583584 142.141732
110 0.585258 143.437111
111 0.586454 144.735141
112 0.587484 146.178174
113 0.588326 147.47366
114 0.590278 148.770328
115 0.59151 150.208739
116 0.590549 151.50466
117 0.59364 152.798797
118 0.594425 154.096883
119 0.596869 155.389905
120 0.598354 156.686042
121 0.600586 157.982476
122 0.600937 159.279276
123 0.602235 160.7157
124 0.603084 162.012382
125 0.604426 163.306764
126 0.605244 164.603421
127 0.60643 165.904654
128 0.608983 167.207225
129 0.608536 168.508346
130 0.609944 169.811261
131 0.609666 171.113222
132 0.611679 172.413698
133 0.613406 173.716384
134 0.615643 175.019457
135 0.616013 176.463077
136 0.617138 177.765093
137 0.619799 179.067493
138 0.621083 180.370622
139 0.622422 181.67591
140 0.622929 182.978292
141 0.623416 184.279359
142 0.627015 185.576642
143 0.628066 186.875669
144 0.629848 188.173914
145 0.631619 189.473037
146 0.632449 190.910808
147 0.635697 192.205368
148 0.637274 193.505327
149 0.637885 194.807448
150 0.639893 196.107731
151 0.640946 197.41314
152 0.640942 198.713181
153 0.643361 200.014065
154 0.643726 201.313679
155 0.645615 202.613765
156 0.646173 203.913463
157 0.648386 205.358232
158 0.650344 206.659158
159 0.650684 207.961308
160 0.653078 209.259162
161 0.654874 210.559166
162 0.657811 211.859035
163 0.657639 213.15753
164 0.659122 214.458949
165 0.662176 215.759737
166 0.663564 217.060347
167 0.664676 218.361708
168 0.66393 219.661652
169 0.665205 221.110051
170 0.667583 222.410702
171 0.67058 223.713292
172 0.671563 225.011602
173 0.672979 226.311288
174 0.672766 227.610758
175 0.672787 228.947583
176 0.671916 230.248862
177 0.675548 231.551437
178 0.677907 232.854213
179 0.68093 234.158063
180 0.681235 235.60826
181 0.680444 236.913761
182 0.683664 238.216649
183 0.683961 239.519488
184 0.685336 240.820796
185 0.686608 242.119115
186 0.687605 243.416164
187 0.689174 244.719085
188 0.689934 246.018792
189 0.690486 247.322359
190 0.69179 248.622109
191 0.692639 249.924211
192 0.694151 251.402408
193 0.695324 252.726695
194 0.696874 254.036759
195 0.698109 255.350797
196 0.698055 256.660146
197 0.699914 257.971925
198 0.699398 259.286772
199 0.700626 260.600206
200 0.702074 261.914269
201 0.702636 263.225474
202 0.70578 264.536791
203 0.705985 266.001845
204 0.709186 267.317966
205 0.70879 268.631749
206 0.708315 269.943379
207 0.711798 271.254895
208 0.712725 272.567797
209 0.71433 273.880387
210 0.715572 275.192193
211 0.715002 276.505976
212 0.71842 277.819027
213 0.720308 279.131968
214 0.720168 280.604981
215 0.719398 281.915274
216 0.721907 283.23043
217 0.723546 284.540781
218 0.724432 285.850587
219 0.725074 287.162313
220 0.72476 288.470703
221 0.726021 289.775466
222 0.724766 291.080657
223 0.722253 292.392681
224 0.727794 293.708233
225 0.730223 295.019728
226 0.726352 296.497922
227 0.731358 297.806124
228 0.7347 299.118126
229 0.735415 300.429887

Optimizer is SGD
Epoch & Fidelity & Runtime 
1 0.088015 1.277597
2 0.092568 2.654461
3 0.09515 3.810225
4 0.097697 4.939372
5 0.100648 6.063632
6 0.104138 7.201655
7 0.108145 8.358109
8 0.112652 9.510514
9 0.117505 10.667565
10 0.122607 11.821394
11 0.128005 12.977719
12 0.133367 14.129657
13 0.138374 15.291638
14 0.143265 16.444428
15 0.147841 17.777484
16 0.151734 18.93308
17 0.155347 20.09807
18 0.158872 21.256868
19 0.162086 22.429461
20 0.164929 23.581118
21 0.16702 24.730345
22 0.169227 25.890036
23 0.171373 27.046931
24 0.173673 28.20594
25 0.175987 29.351829
26 0.178139 30.513891
27 0.1803 31.668406
28 0.182418 33.004318
29 0.18466 34.164031
30 0.186874 35.327642
31 0.18917 36.473626
32 0.191648 37.642233
33 0.19396 38.809209
34 0.196418 39.947335
35 0.199 41.091262
36 0.201692 42.238268
37 0.204595 43.385895
38 0.207038 44.533455
39 0.209826 45.681585
40 0.212554 46.934324
41 0.215563 48.154193
42 0.21822 49.292759
43 0.22065 50.445958
44 0.223378 51.599107
45 0.226153 52.747028
46 0.22892 53.896233
47 0.231581 55.04561
48 0.234139 56.195688
49 0.2367 57.341054
50 0.239179 58.487708
51 0.241686 59.628744
52 0.244011 60.780563
53 0.246336 62.101657
54 0.248709 63.250172
55 0.251259 64.399102
56 0.253495 65.551183
57 0.255791 66.701698
58 0.258035 67.853445
59 0.260285 69.001151
60 0.262503 70.148827
61 0.264699 71.298039
62 0.267001 72.451539
63 0.268973 73.602641
64 0.27089 74.751711
65 0.272773 75.901456
66 0.274431 77.222492
67 0.276502 78.370857
68 0.278185 79.518104
69 0.279898 80.666541
70 0.281218 81.84091
71 0.283041 82.992423
72 0.284966 84.144373
73 0.286813 85.293181
74 0.288736 86.4406
75 0.290214 87.588012
76 0.291784 88.732566
77 0.293175 89.880836
78 0.294886 91.030076
79 0.296828 92.353851
80 0.298302 93.500714
81 0.3001 94.650798
82 0.301556 95.798245
83 0.303128 96.947105
84 0.30461 98.097898
85 0.30642 99.245193
86 0.307977 100.393019
87 0.309315 101.540853
88 0.310931 102.690676
89 0.312783 103.840245
90 0.314332 104.988667
91 0.315826 106.136705
92 0.31736 107.461663
93 0.318905 108.611765
94 0.320603 109.76417
95 0.322248 110.9137
96 0.323973 112.066814
97 0.325472 113.221164
98 0.327314 114.372028
99 0.328708 115.525477
100 0.330219 116.677302
101 0.331986 117.829997
102 0.333834 118.980409
103 0.335762 120.131266
104 0.33747 121.279821
105 0.339093 122.607839
106 0.340645 123.757033
107 0.342422 124.908038
108 0.344407 126.060008
109 0.346024 127.212361
110 0.347871 128.361074
111 0.349513 129.511323
112 0.351496 130.659204
113 0.353251 131.810348
114 0.355076 132.959574
115 0.356867 134.109586
116 0.358904 135.260189
117 0.360846 136.410019
118 0.362866 137.747811
119 0.364738 138.909367
120 0.36673 140.070966
121 0.368525 141.231327
122 0.370863 142.392193
123 0.372944 143.551861
124 0.374629 144.719476
125 0.376677 145.879064
126 0.378231 147.040159
127 0.380384 148.196622
128 0.382323 149.355722
129 0.384154 150.518931
130 0.386401 151.679157
131 0.38829 153.020921
132 0.390491 154.179549
133 0.392343 155.338206
134 0.39423 156.497167
135 0.396217 157.660088
136 0.398103 158.846051
137 0.400018 160.00633
138 0.401993 161.350631
139 0.404214 162.513503
140 0.406213 163.671819
141 0.408025 164.828525
142 0.409734 165.988437
143 0.411858 167.33587
144 0.413822 168.498854
145 0.415838 169.655738
146 0.417672 170.811961
147 0.419467 171.970851
148 0.421162 173.128729
149 0.422974 174.287477
150 0.424768 175.447336
151 0.426821 176.622058
152 0.428605 177.783325
153 0.430622 178.942705
154 0.432331 180.102371
155 0.43414 181.258483
156 0.435817 182.606925
157 0.437472 183.765067
158 0.439381 184.918344
159 0.440976 186.076072
160 0.442679 187.233903
161 0.444349 188.393114
162 0.445887 189.55198
163 0.447349 190.709224
164 0.448853 191.870289
165 0.450438 193.02771
166 0.451916 194.185141
167 0.453202 195.340314
168 0.454719 196.49948
169 0.456245 197.851759
170 0.457883 199.008809
171 0.459206 200.166119
172 0.460559 201.323636
173 0.462233 202.48336
174 0.463643 203.63927
175 0.46557 204.797692
176 0.46705 205.953188
177 0.468337 207.11308
178 0.469589 208.270139
179 0.470836 209.425602
180 0.472024 210.57901
181 0.473208 211.736798
182 0.474619 213.088415
183 0.476153 214.243781
184 0.477539 215.398973
185 0.478528 216.555472
186 0.479675 217.711159
187 0.480928 218.868985
188 0.482245 220.02515
189 0.482864 221.181652
190 0.484375 222.338179
191 0.485788 223.500552
192 0.487152 224.658438
193 0.488175 225.816417
194 0.489408 227.170178
195 0.49018 228.329721
196 0.49107 229.487942
197 0.492221 230.645428
198 0.492989 231.799657
199 0.494019 232.95438
200 0.494824 234.107233
201 0.495719 235.261672
202 0.496869 236.41864
203 0.497902 237.606945
204 0.498739 238.763488
205 0.499724 239.922768
206 0.500462 241.077832
207 0.501753 242.430784
208 0.502897 243.587794
209 0.503935 244.745303
210 0.504591 245.901505
211 0.505698 247.056195
212 0.50665 248.21723
213 0.507348 249.375564
214 0.507969 250.53057
215 0.509004 251.689975
216 0.509515 252.847323
217 0.510602 254.003469
218 0.511566 255.161063
219 0.512127 256.318362
220 0.512922 257.67659
221 0.51352 258.834081
222 0.514311 259.990818
223 0.515032 261.146312
224 0.515721 262.304012
225 0.516602 263.460752
226 0.517332 264.616444
227 0.518003 265.774261
228 0.518461 266.929536
229 0.519218 268.0854
230 0.519556 269.241445
231 0.52008 270.399193
232 0.520441 271.556329
233 0.521298 272.920526
234 0.521982 274.0776
235 0.522668 275.233821
236 0.523248 276.388237
237 0.523647 277.545387
238 0.524218 278.704265
239 0.525073 279.865932
240 0.525356 281.025045
241 0.52603 282.18508
242 0.526556 283.343712
243 0.527061 284.503337
244 0.527608 285.661871
245 0.528141 287.026553
246 0.528614 288.188943
247 0.528796 289.349205
248 0.529631 290.509873
249 0.530263 291.667932
250 0.530826 292.825062
251 0.531451 293.977108
252 0.531904 295.131454
253 0.53237 296.28756
254 0.532904 297.447131
255 0.533618 298.819132
256 0.534145 299.97698
257 0.534775 301.135568

Optimizer is SGD $\gamma$ = 0.9
Epoch & Fidelity & Runtime 
1 0.113782 1.312612
2 0.17007 2.54624
3 0.207698 3.734494
4 0.23325 4.874898
5 0.2553 6.020331
6 0.274955 7.369085
7 0.296575 8.510881
8 0.316749 9.653724
9 0.335106 10.795553
10 0.351359 11.935025
11 0.365832 13.082857
12 0.380411 14.234264
13 0.393117 15.373558
14 0.406233 16.524754
15 0.419433 17.662852
16 0.431991 18.804718
17 0.440932 19.955204
18 0.451034 21.104636
19 0.464722 22.455283
20 0.476494 23.616659
21 0.483584 24.75959
22 0.492704 25.91768
23 0.499769 27.074134
24 0.506174 28.212863
25 0.508781 29.362526
26 0.515599 30.518243
27 0.52221 31.670585
28 0.529255 32.820898
29 0.53329 33.984979
30 0.537006 35.142155
31 0.540893 36.302746
32 0.544529 37.666951
33 0.543766 38.837161
34 0.549448 40.004314
35 0.550922 41.173724
36 0.552572 42.343006
37 0.554051 43.496727
38 0.556734 44.659534
39 0.558497 45.827984
40 0.5556 46.991444
41 0.560916 48.156224
42 0.564114 49.320227
43 0.563259 50.486095
44 0.565791 51.65077
45 0.566018 53.014469
46 0.570854 54.183188
47 0.566774 55.356252
48 0.572955 56.526014
49 0.57258 57.694
50 0.577505 58.864905
51 0.578781 60.034641
52 0.580232 61.201456
53 0.582015 62.369893
54 0.582391 63.534341
55 0.587548 64.701452
56 0.588342 65.870183
57 0.589715 67.250668
58 0.592234 68.420548
59 0.594853 69.591247
60 0.594785 70.760611
61 0.596777 71.92521
62 0.598819 73.093454
63 0.598391 74.263062
64 0.604795 75.427098
65 0.602896 76.596954
66 0.608728 77.76818
67 0.609639 78.93755
68 0.614453 80.106292
69 0.61705 81.273307
70 0.616264 82.677151
71 0.619764 83.840947
72 0.620743 85.006526
73 0.619969 86.169673
74 0.627672 87.334294
75 0.626994 88.498083
76 0.628373 89.661412
77 0.632453 90.829499
78 0.633076 91.994915
79 0.635655 93.163323
80 0.63982 94.328511
81 0.640471 95.498497
82 0.641717 96.665021
83 0.643706 98.046329
84 0.638714 99.217251
85 0.644135 100.386089
86 0.642582 101.555585
87 0.650954 102.724668
88 0.651059 103.892775
89 0.654896 105.05625
90 0.655752 106.221781
91 0.65891 107.388565
92 0.660244 108.555271
93 0.6611 109.71647
94 0.664689 110.880293
95 0.669445 112.255459
96 0.665456 113.422569
97 0.669378 114.583174
98 0.673938 115.751355
99 0.673928 116.919146
100 0.677426 118.085184
101 0.677106 119.250102
102 0.678539 120.415245
103 0.681002 121.582231
104 0.681627 122.749493
105 0.68541 123.91984
106 0.687027 125.0845
107 0.685674 126.251436
108 0.689041 127.628503
109 0.688496 128.796184
110 0.69125 129.964833
111 0.69399 131.131682
112 0.694195 132.299893
113 0.694222 133.468997
114 0.698899 134.638941
115 0.701133 135.80239
116 0.703668 136.966152
117 0.703474 138.130494
118 0.70549 139.294533
119 0.70676 140.462746
120 0.707206 141.63229
121 0.709298 143.008902
122 0.713313 144.174923
123 0.715637 145.344559
124 0.716983 146.515306
125 0.715828 147.680808
126 0.718455 148.847309
127 0.718975 150.014639
128 0.717635 151.391515
129 0.718017 152.565304
130 0.717888 153.736333
131 0.721143 154.90488
132 0.721236 156.080343
133 0.723115 157.46029
134 0.725302 158.632442
135 0.727043 159.806703
136 0.729793 161.007418
137 0.731903 162.181642
138 0.73274 163.354639
139 0.734346 164.524878
140 0.736898 165.697202
141 0.734088 166.870879
142 0.738967 168.044445
143 0.734699 169.219746
144 0.739222 170.396361
145 0.739952 171.569791
146 0.741906 172.961901
147 0.742598 174.136005
148 0.744253 175.314405
149 0.744376 176.488304
150 0.74748 177.665533
151 0.742512 178.840343
152 0.749939 180.016191
153 0.750321 181.191524
154 0.752511 182.364667
155 0.748634 183.539447
156 0.754039 184.71308
157 0.754197 185.882325
158 0.751494 187.271276
159 0.755498 188.447191
160 0.758789 189.621585
161 0.757714 190.79237
162 0.754778 191.962574
163 0.753487 193.133323
164 0.756926 194.30495
165 0.757578 195.476601
166 0.756318 196.647902
167 0.757004 197.817812
168 0.759109 198.991695
169 0.763019 200.163695
170 0.76366 201.336425
171 0.762269 202.724949
172 0.761222 203.898051
173 0.762263 205.073602
174 0.761341 206.246837
175 0.764002 207.423977
176 0.767227 208.597105
