Learning rate is 0.01

Optimizer is Adadelta
Epoch & Fidelity & Runtime 
231 0.27449 288.232599
232 0.275122 289.473971
233 0.275816 290.715518
234 0.276376 291.966801
235 0.276925 293.208606
236 0.277636 294.44973
237 0.278259 295.689608
238 0.278834 296.930806
239 0.279423 298.172262
240 0.280039 299.639352
241 0.280633 300.878844

Optimizer is Adam
Epoch & Fidelity & Runtime 
1 0.295896 1.208606
2 0.459748 2.392624
3 0.551784 3.575162
4 0.593771 4.759449
5 0.615528 6.060454
6 0.636485 7.244229
7 0.605263 8.444267
8 0.700017 9.629999
9 0.650736 10.830709
10 0.666256 12.016997
11 0.662777 13.226293
12 0.642653 14.444734
13 0.648974 15.662024
14 0.476003 16.891531
15 0.67257 18.106237
16 0.631513 19.321403
17 0.375139 20.65368
18 0.539254 21.87202
19 0.630798 23.08002
20 0.477583 24.265297
21 0.611908 25.447375
22 0.47219 26.632685
23 0.665301 27.817733
24 0.658158 28.999038
25 0.6253 30.183532
26 0.566733 31.367938
27 0.503106 32.554391
28 0.562096 33.736562
29 0.345533 34.918894
30 0.518032 36.217911
31 0.423813 37.400713
32 0.348907 38.585439
33 0.431643 39.794544
34 0.319533 40.993885
35 0.192839 42.19228
36 0.206422 43.416795
37 0.19982 44.632619
38 0.174651 45.848618
39 0.182195 47.087233
40 0.181032 48.306446
41 0.200536 49.522963
42 0.211685 50.854824
43 0.199277 52.072033
44 0.181049 53.302737
45 0.194558 54.519568
46 0.2067 55.735858
47 0.194577 56.950634
48 0.200626 58.16754
49 0.189678 59.382312
50 0.188181 60.601015
51 0.187202 61.82188
52 0.184522 63.035747
53 0.187126 64.252941
54 0.181624 65.588827
55 0.18439 66.80544
56 0.187168 68.02287
57 0.181998 69.240385
58 0.1913 70.456571
59 0.188656 71.672983
60 0.156183 72.89011
61 0.17563 74.105761
62 0.195704 75.323795
63 0.181788 76.523938
64 0.16663 77.740362
65 0.170708 78.955305
66 0.191173 80.200452
67 0.212243 81.503297
68 0.202991 82.718522
69 0.211098 83.935112
70 0.218227 85.136275
71 0.247708 86.350564
72 0.215886 87.563032
73 0.204251 88.77834
74 0.178505 90.0064
75 0.206533 91.216773
76 0.221218 92.433619
77 0.187223 93.657045
78 0.165104 94.868242
79 0.192097 96.193224
80 0.209182 97.406465
81 0.195868 98.617091
82 0.211122 99.831709
83 0.222577 101.041493
84 0.245685 102.252767
85 0.198428 103.475896
86 0.223006 104.683686
87 0.220916 105.894196
88 0.220146 107.104529
89 0.228751 108.315617
90 0.242707 109.525973
91 0.226586 110.833685
92 0.226983 112.045226
93 0.210969 113.268689
94 0.204613 114.480246
95 0.213513 115.689043
96 0.202619 116.90192
97 0.186808 118.11337
98 0.179014 119.323544
99 0.206616 120.534906
100 0.194399 121.747417
101 0.177919 122.959682
102 0.206608 124.171259
103 0.169631 125.493235
104 0.178187 126.704853
105 0.166395 127.938272
106 0.158731 129.14792
107 0.160767 130.358379
108 0.191659 131.568643
109 0.165168 132.777316
110 0.158132 133.987752
111 0.166631 135.199375
112 0.175278 136.412077
113 0.21299 137.624844
114 0.171945 138.846741
115 0.144349 140.059421
116 0.157059 141.384304
117 0.178549 142.584571
118 0.160771 143.779584
119 0.185989 144.990788
120 0.18944 146.200492
121 0.175741 147.412496
122 0.145101 148.623712
123 0.167369 149.836919
124 0.134655 151.053758
125 0.154526 152.270494
126 0.154645 153.496588
127 0.138975 154.713401
128 0.153303 156.045553
129 0.153088 157.260682
130 0.139266 158.476938
131 0.135291 159.691473
132 0.143047 160.905392
133 0.153698 162.12144
134 0.115685 163.346693
135 0.125812 164.561865
136 0.116657 165.779928
137 0.126907 166.9955
138 0.118911 168.212261
139 0.145223 169.425677
140 0.113924 170.75607
141 0.129746 171.971269
142 0.11847 173.186666
143 0.10667 174.403839
144 0.10911 175.619574
145 0.120983 176.834727
146 0.108273 178.052393
147 0.108137 179.267276
148 0.103705 180.485734
149 0.100623 181.699734
150 0.100433 182.916156
151 0.0901 184.138369
152 0.09617 185.474463
153 0.078111 186.690758
154 0.087596 187.912839
155 0.072425 189.129004
156 0.078816 190.345982
157 0.089369 191.560306
